,cubic,orthorhombic,trigonal,hexagonal,tetragonal,monoclinic,triclinic
284,1.408233046,1.427299569,1.407504359,1.410329682,1.408999671,1.40920227,1.408784978
285,1.408233046,1.427299569,1.408033797,1.410329682,1.408999671,1.40920227,1.408784978
286,1.408233046,1.427299569,1.408492183,1.410329682,1.408999671,1.40920227,1.408784978
287,1.41167045,1.427299569,1.408492183,1.410329682,1.408999671,1.40920227,1.408784978
288,1.41167045,1.427299569,1.40927237,1.410329682,1.408999671,1.40920227,1.408784978
289,1.41167045,1.427299569,1.40927237,1.410329682,1.408999671,1.40920227,1.408217389
290,1.41167045,1.427299569,1.40927237,1.410329682,1.408999671,1.40920227,1.404450594
291,1.41167045,1.427299569,1.40927237,1.410329682,1.408999671,1.40920227,1.401428032
292,1.41167045,1.427299569,1.40927237,1.410329682,1.408999671,1.40920227,1.401501448
293,1.41167045,1.427299569,1.40927237,1.410329682,1.408999671,1.40920227,1.400561329
294,1.41167045,1.427299569,1.40927237,1.410329682,1.408999671,1.40920227,1.398469002
295,1.41167045,1.427299569,1.40927237,1.410329682,1.408999671,1.40920227,1.398236669
296,1.41167045,1.427299569,1.40927237,1.410329682,1.408999671,1.40920227,1.397185536
297,1.41167045,1.427299569,1.40927237,1.410329682,1.408999671,1.40920227,1.395791458
298,1.41167045,1.427299569,1.40927237,1.410329682,1.411627087,1.40920227,1.395791458
299,1.41167045,1.427299569,1.40927237,1.410329682,1.411627087,1.410840696,1.395791458
300,1.41167045,1.427299569,1.409761517,1.410329682,1.411627087,1.410840696,1.395791458
301,1.41167045,1.427299569,1.410411831,1.410329682,1.411627087,1.410840696,1.395791458
302,1.41167045,1.427299569,1.410411831,1.413878126,1.411627087,1.410840696,1.395791458
303,1.41167045,1.427299569,1.410962545,1.413878126,1.411627087,1.410840696,1.395791458
304,1.41167045,1.427299569,1.410962545,1.413878126,1.411627087,1.414642583,1.395791458
305,1.41167045,1.427299569,1.411474351,1.413878126,1.411627087,1.414642583,1.395791458
306,1.41167045,1.427299569,1.412037408,1.413878126,1.411627087,1.414642583,1.395791458
307,1.41167045,1.427299569,1.412037408,1.413878126,1.414295843,1.414642583,1.395791458
308,1.414045532,1.427299569,1.412037408,1.413878126,1.414295843,1.414642583,1.395791458
309,1.414045532,1.427299569,1.412593861,1.413878126,1.414295843,1.414642583,1.395791458
310,1.414045532,1.427299569,1.413055606,1.413878126,1.414295843,1.414642583,1.395791458
311,1.414045532,1.427299569,1.413464387,1.413878126,1.414295843,1.414642583,1.395791458
312,1.414045532,1.427299569,1.41383986,1.413878126,1.414295843,1.414642583,1.395791458
313,1.414045532,1.427299569,1.414068899,1.413878126,1.414295843,1.414642583,1.395791458
314,1.414045532,1.427299569,1.414068899,1.41706344,1.414295843,1.414642583,1.395791458
315,1.416403627,1.427299569,1.414068899,1.41706344,1.414295843,1.414642583,1.395791458
316,1.416403627,1.427299569,1.413989655,1.41706344,1.414295843,1.414642583,1.395791458
317,1.416403627,1.427299569,1.414365886,1.41706344,1.414295843,1.414642583,1.395791458
318,1.416403627,1.427299569,1.414365886,1.41706344,1.41699053,1.414642583,1.395791458
319,1.416403627,1.427299569,1.417391509,1.41706344,1.41699053,1.414642583,1.395791458
320,1.416403627,1.427299569,1.417391509,1.41706344,1.41699053,1.415476474,1.395791458
321,1.416403627,1.427299569,1.417391509,1.41706344,1.41699053,1.419542759,1.395791458
322,1.418723255,1.427299569,1.417391509,1.41706344,1.41699053,1.419542759,1.395791458
323,1.418723255,1.427299569,1.417391509,1.41706344,1.419678506,1.419542759,1.395791458
324,1.418723255,1.427299569,1.417391509,1.420574068,1.419678506,1.419542759,1.395791458
325,1.418723255,1.427299569,1.417614121,1.420574068,1.419678506,1.419542759,1.395791458
326,1.418723255,1.427299569,1.417873502,1.420574068,1.419678506,1.419542759,1.395791458
327,1.418723255,1.427299569,1.418174464,1.420574068,1.419678506,1.419542759,1.395791458
328,1.418723255,1.427299569,1.417935318,1.420574068,1.419678506,1.419542759,1.395791458
329,1.418723255,1.427299569,1.418134978,1.420574068,1.419678506,1.419542759,1.395791458
330,1.418723255,1.427299569,1.418487771,1.420574068,1.419678506,1.419542759,1.395791458
331,1.418723255,1.427299569,1.418650471,1.420574068,1.419678506,1.419542759,1.395791458
332,1.418723255,1.427299569,1.418946213,1.420574068,1.419678506,1.419542759,1.395791458
333,1.421007506,1.427299569,1.418946213,1.420574068,1.419678506,1.419542759,1.395791458
334,1.421007506,1.427299569,1.441986478,1.420574068,1.419678506,1.419542759,1.395791458
335,1.421007506,1.427299569,1.441986478,1.420574068,1.419678506,1.419373764,1.395791458
336,1.421007506,1.427299569,1.441986478,1.420574068,1.419678506,1.420668091,1.395791458
337,1.421007506,1.427299569,1.441986478,1.420574068,1.422291822,1.420668091,1.395791458
338,1.421007506,1.427299569,1.441986478,1.430437665,1.422291822,1.420668091,1.395791458
339,1.421007506,1.427299569,1.441986478,1.430437665,1.422291822,1.422519911,1.395791458
340,1.423207021,1.427299569,1.441986478,1.430437665,1.422291822,1.422519911,1.395791458
341,1.423207021,1.427299569,1.441986478,1.430437665,1.425657612,1.422519911,1.395791458
342,1.423207021,1.427299569,1.441986478,1.430437665,1.425657612,1.424285685,1.395791458
343,1.425350623,1.427299569,1.441986478,1.430437665,1.425657612,1.424285685,1.395791458
344,1.425350623,1.427299569,1.441986478,1.430437665,1.425657612,1.424584544,1.395791458
345,1.425350623,1.427299569,1.441986478,1.430437665,1.425657612,1.426334576,1.395791458
346,1.428012044,1.427299569,1.441986478,1.430437665,1.425657612,1.426334576,1.395791458
347,1.428012044,1.427299569,1.441986478,1.430437665,1.427918948,1.426334576,1.395791458
348,1.428012044,1.427299569,1.441986478,1.430437665,1.427918948,1.427960757,1.395791458
349,1.428012044,1.455825542,1.441986478,1.430437665,1.427918948,1.427960757,1.395791458
350,1.428012044,1.455825542,1.441986478,1.430437665,1.430491534,1.427960757,1.395791458
351,1.428012044,1.455825542,1.441986478,1.430437665,1.430491534,1.429335979,1.395791458
352,1.430183086,1.455825542,1.441986478,1.430437665,1.430491534,1.429335979,1.395791458
353,1.430183086,1.455825542,1.441986478,1.430437665,1.430491534,1.430049846,1.395791458
354,1.430183086,1.455825542,1.441986478,1.430437665,1.430491534,1.433990091,1.395791458
355,1.432357376,1.455825542,1.441986478,1.430437665,1.430491534,1.433990091,1.395791458
356,1.432357376,1.455825542,1.441986478,1.438733335,1.430491534,1.433990091,1.395791458
357,1.432357376,1.455825542,1.441986478,1.438733335,1.433000931,1.433990091,1.395791458
358,1.434308605,1.455825542,1.441986478,1.438733335,1.433000931,1.433990091,1.395791458
359,1.434308605,1.455825542,1.441986478,1.438733335,1.435417517,1.433990091,1.395791458
360,1.434308605,1.455825542,1.441986478,1.438733335,1.435417517,1.435038879,1.395791458
361,1.436556051,1.455825542,1.441986478,1.438733335,1.435417517,1.435038879,1.395791458
362,1.436556051,1.455825542,1.441986478,1.438733335,1.435417517,1.434827797,1.395791458
363,1.436556051,1.455825542,1.441986478,1.438733335,1.435417517,1.435693538,1.395791458
364,1.436556051,1.455825542,1.441986478,1.438733335,1.437888829,1.435693538,1.395791458
365,1.436556051,1.455825542,1.441986478,1.438733335,1.437888829,1.440356363,1.395791458
366,1.438550585,1.455825542,1.441986478,1.438733335,1.437888829,1.440356363,1.395791458
367,1.438550585,1.455825542,1.441986478,1.438733335,1.440272023,1.440356363,1.395791458
368,1.440612791,1.455825542,1.441986478,1.438733335,1.440272023,1.440356363,1.395791458
369,1.440612791,1.455825542,1.441986478,1.441452175,1.440272023,1.440356363,1.395791458
370,1.440612791,1.455825542,1.441986478,1.441452175,1.442658663,1.440356363,1.395791458
371,1.440612791,1.455825542,1.441986478,1.441452175,1.442658663,1.440797499,1.395791458
372,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.440797499,1.395791458
373,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.439155366,1.395791458
374,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.439806095,1.395791458
375,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.440316663,1.395791458
376,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.440837954,1.395791458
377,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.439850026,1.395791458
378,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.44042082,1.395791458
379,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.438296066,1.395791458
380,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.438683493,1.395791458
381,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.439156725,1.395791458
382,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.43795643,1.395791458
383,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.438340525,1.395791458
384,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.438763252,1.395791458
385,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.439073245,1.395791458
386,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.439480423,1.395791458
387,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.439718087,1.395791458
388,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.439767477,1.395791458
389,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.440039392,1.395791458
390,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.438710056,1.395791458
391,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.439043464,1.395791458
392,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.439265717,1.395791458
393,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.441257713,1.395791458
394,1.445065295,1.455825542,1.441986478,1.441452175,1.442658663,1.443179049,1.395791458
395,1.445065295,1.455825542,1.441986478,1.444266012,1.442658663,1.443179049,1.395791458
396,1.445065295,1.455825542,1.440113001,1.444266012,1.442658663,1.443179049,1.395791458
397,1.445065295,1.455825542,1.439249007,1.444266012,1.442658663,1.443179049,1.395791458
398,1.445065295,1.455825542,1.438525437,1.444266012,1.442658663,1.443179049,1.395791458
399,1.445065295,1.455825542,1.438559048,1.444266012,1.442658663,1.443179049,1.395791458
400,1.445065295,1.455825542,1.438000045,1.444266012,1.442658663,1.443179049,1.395791458
401,1.445065295,1.455825542,1.438151418,1.444266012,1.442658663,1.443179049,1.395791458
402,1.445065295,1.455825542,1.438315849,1.444266012,1.442658663,1.443179049,1.395791458
403,1.445065295,1.455825542,1.439042753,1.444266012,1.442658663,1.443179049,1.395791458
404,1.445065295,1.455825542,1.439049619,1.444266012,1.442658663,1.443179049,1.395791458
405,1.445065295,1.455825542,1.439631076,1.444266012,1.442658663,1.443179049,1.395791458
406,1.445065295,1.455825542,1.439646099,1.444266012,1.442658663,1.443179049,1.395791458
407,1.445065295,1.455825542,1.439647113,1.444266012,1.442658663,1.443179049,1.395791458
408,1.445065295,1.455825542,1.439667718,1.444266012,1.442658663,1.443179049,1.395791458
409,1.445065295,1.455825542,1.439612569,1.444266012,1.442658663,1.443179049,1.395791458
410,1.445065295,1.455825542,1.439611991,1.444266012,1.442658663,1.443179049,1.395791458
411,1.445065295,1.455825542,1.438629785,1.444266012,1.442658663,1.443179049,1.395791458
412,1.445065295,1.455825542,1.438799991,1.444266012,1.442658663,1.443179049,1.395791458
413,1.445065295,1.455825542,1.438864876,1.444266012,1.442658663,1.443179049,1.395791458
414,1.445065295,1.455825542,1.438123855,1.444266012,1.442658663,1.443179049,1.395791458
415,1.445065295,1.455825542,1.438097357,1.444266012,1.442658663,1.443179049,1.395791458
416,1.445065295,1.455825542,1.440733624,1.444266012,1.442658663,1.443179049,1.395791458
417,1.445065295,1.455825542,1.44055343,1.444266012,1.442658663,1.443179049,1.395791458
418,1.445065295,1.455825542,1.438522423,1.444266012,1.442658663,1.443179049,1.395791458
419,1.445065295,1.455825542,1.438416775,1.444266012,1.442658663,1.443179049,1.395791458
420,1.445065295,1.455825542,1.437428439,1.444266012,1.442658663,1.443179049,1.395791458
421,1.445065295,1.455825542,1.437484352,1.444266012,1.442658663,1.443179049,1.395791458
422,1.445065295,1.455825542,1.437105477,1.444266012,1.442658663,1.443179049,1.395791458
423,1.445065295,1.455825542,1.435943129,1.444266012,1.442658663,1.443179049,1.395791458
424,1.445065295,1.455825542,1.436056632,1.444266012,1.442658663,1.443179049,1.395791458
425,1.445065295,1.455825542,1.436097344,1.444266012,1.442658663,1.443179049,1.395791458
426,1.445065295,1.455825542,1.436114731,1.444266012,1.442658663,1.443179049,1.395791458
427,1.445065295,1.455825542,1.434920734,1.444266012,1.442658663,1.443179049,1.395791458
428,1.445065295,1.455825542,1.434624372,1.444266012,1.442658663,1.443179049,1.395791458
429,1.445065295,1.455825542,1.433283614,1.444266012,1.442658663,1.443179049,1.395791458
430,1.445065295,1.455825542,1.433179974,1.444266012,1.442658663,1.443179049,1.395791458
431,1.445065295,1.455825542,1.433007954,1.444266012,1.442658663,1.443179049,1.395791458
432,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.443179049,1.395791458
433,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.44332859,1.395791458
434,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.443438049,1.395791458
435,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.443463536,1.395791458
436,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.441643315,1.395791458
437,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.441769889,1.395791458
438,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.441832965,1.395791458
439,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.442931015,1.395791458
440,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.443004825,1.395791458
441,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.443108583,1.395791458
442,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.441080364,1.395791458
443,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.441113206,1.395791458
444,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.440433517,1.395791458
445,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.440514518,1.395791458
446,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.440576225,1.395791458
447,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.44059593,1.395791458
448,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.440082175,1.395791458
449,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.44167141,1.395791458
450,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.443054393,1.395791458
451,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.441747638,1.395791458
452,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.441747283,1.395791458
453,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.441728418,1.395791458
454,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.441731752,1.395791458
455,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.439810996,1.395791458
456,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.439752861,1.395791458
457,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.439555391,1.395791458
458,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.439503629,1.395791458
459,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.441128967,1.395791458
460,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.440972728,1.395791458
461,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.44049327,1.395791458
462,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.43904434,1.395791458
463,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.438962171,1.395791458
464,1.445065295,1.455825542,1.433007954,1.444266012,1.445040821,1.438891667,1.395791458
465,1.445065295,1.455825542,1.433007954,1.44743299,1.445040821,1.438891667,1.395791458
466,1.445065295,1.455825542,1.433007954,1.44743299,1.447226312,1.438891667,1.395791458
467,1.447087316,1.455825542,1.433007954,1.44743299,1.447226312,1.438891667,1.395791458
468,1.449040279,1.455825542,1.433007954,1.44743299,1.447226312,1.438891667,1.395791458
469,1.449040279,1.455825542,1.433007954,1.44743299,1.449544312,1.438891667,1.395791458
470,1.449040279,1.455825542,1.433007954,1.450464393,1.449544312,1.438891667,1.395791458
471,1.450969575,1.455825542,1.433007954,1.450464393,1.449544312,1.438891667,1.395791458
472,1.450969575,1.455825542,1.433007954,1.450464393,1.451835009,1.438891667,1.395791458
473,1.450969575,1.455825542,1.433007954,1.453232155,1.451835009,1.438891667,1.395791458
474,1.452823721,1.455825542,1.433007954,1.453232155,1.451835009,1.438891667,1.395791458
475,1.452823721,1.455825542,1.433007954,1.453232155,1.454062233,1.438891667,1.395791458
476,1.454619255,1.455825542,1.433007954,1.453232155,1.454062233,1.438891667,1.395791458
477,1.454619255,1.455825542,1.433007954,1.462470469,1.454062233,1.438891667,1.395791458
478,1.454619255,1.455825542,1.433007954,1.462470469,1.456195909,1.438891667,1.395791458
479,1.456124994,1.455825542,1.433007954,1.462470469,1.456195909,1.438891667,1.395791458
480,1.456124994,1.491099008,1.433007954,1.462470469,1.456195909,1.438891667,1.395791458
481,1.457876877,1.491099008,1.433007954,1.462470469,1.456195909,1.438891667,1.395791458
482,1.457876877,1.491099008,1.433007954,1.462470469,1.458152126,1.438891667,1.395791458
483,1.459690827,1.491099008,1.433007954,1.462470469,1.458152126,1.438891667,1.395791458
484,1.459690827,1.491099008,1.433007954,1.462470469,1.460202769,1.438891667,1.395791458
485,1.461557352,1.491099008,1.433007954,1.462470469,1.460202769,1.438891667,1.395791458
486,1.461557352,1.491099008,1.433007954,1.462470469,1.466791614,1.438891667,1.395791458
487,1.463280794,1.491099008,1.433007954,1.462470469,1.466791614,1.438891667,1.395791458
488,1.463280794,1.491099008,1.433007954,1.458025404,1.466791614,1.438891667,1.395791458
489,1.463280794,1.491099008,1.433007954,1.466411064,1.466791614,1.438891667,1.395791458
490,1.465005258,1.491099008,1.433007954,1.466411064,1.466791614,1.438891667,1.395791458
491,1.466765931,1.491099008,1.433007954,1.466411064,1.466791614,1.438891667,1.395791458
492,1.466765931,1.491099008,1.433007954,1.472921245,1.466791614,1.438891667,1.395791458
493,1.468510205,1.491099008,1.433007954,1.472921245,1.466791614,1.438891667,1.395791458
494,1.468510205,1.491099008,1.433007954,1.472921245,1.468569551,1.438891667,1.395791458
495,1.470114396,1.491099008,1.433007954,1.472921245,1.468569551,1.438891667,1.395791458
496,1.470114396,1.491099008,1.433007954,1.472921245,1.470650498,1.438891667,1.395791458
497,1.471804058,1.491099008,1.433007954,1.472921245,1.470650498,1.438891667,1.395791458
498,1.471804058,1.491099008,1.433007954,1.472921245,1.472510553,1.438891667,1.395791458
499,1.473227833,1.491099008,1.433007954,1.472921245,1.472510553,1.438891667,1.395791458
500,1.473227833,1.491099008,1.433007954,1.472921245,1.474500826,1.438891667,1.395791458
501,1.473227833,1.491099008,1.433007954,1.474038445,1.474500826,1.438891667,1.395791458
502,1.474868753,1.491099008,1.433007954,1.474038445,1.474500826,1.438891667,1.395791458
503,1.474868753,1.491099008,1.433007954,1.474821435,1.474500826,1.438891667,1.395791458
504,1.474868753,1.491099008,1.433007954,1.474821435,1.476474525,1.438891667,1.395791458
505,1.474868753,1.491099008,1.433007954,1.477043969,1.476474525,1.438891667,1.395791458
506,1.476397976,1.491099008,1.433007954,1.477043969,1.476474525,1.438891667,1.395791458
507,1.477964834,1.491099008,1.433007954,1.477043969,1.476474525,1.438891667,1.395791458
508,1.477964834,1.491099008,1.433007954,1.477043969,1.478190162,1.438891667,1.395791458
509,1.477964834,1.491099008,1.433007954,1.479686809,1.478190162,1.438891667,1.395791458
510,1.479729074,1.491099008,1.433007954,1.479686809,1.478190162,1.438891667,1.395791458
511,1.479729074,1.491099008,1.433007954,1.479686809,1.48051085,1.438891667,1.395791458
512,1.479729074,1.491099008,1.433007954,1.476992232,1.48051085,1.438891667,1.395791458
513,1.479729074,1.491099008,1.433007954,1.477712503,1.48051085,1.438891667,1.395791458
514,1.479729074,1.491099008,1.433007954,1.480096913,1.48051085,1.438891667,1.395791458
515,1.481181587,1.491099008,1.433007954,1.480096913,1.48051085,1.438891667,1.395791458
516,1.481181587,1.491099008,1.433007954,1.482064075,1.48051085,1.438891667,1.395791458
517,1.481181587,1.491099008,1.433007954,1.482064075,1.482133701,1.438891667,1.395791458
518,1.482777946,1.491099008,1.433007954,1.482064075,1.482133701,1.438891667,1.395791458
519,1.482777946,1.491099008,1.433007954,1.483654384,1.482133701,1.438891667,1.395791458
520,1.482777946,1.491099008,1.433007954,1.483654384,1.483977669,1.438891667,1.395791458
521,1.484262204,1.491099008,1.433007954,1.483654384,1.483977669,1.438891667,1.395791458
522,1.484262204,1.491099008,1.433007954,1.484990342,1.483977669,1.438891667,1.395791458
523,1.484262204,1.491099008,1.433007954,1.484990342,1.485513852,1.438891667,1.395791458
524,1.485633999,1.491099008,1.433007954,1.484990342,1.485513852,1.438891667,1.395791458
525,1.485633999,1.491099008,1.433007954,1.491606349,1.485513852,1.438891667,1.395791458
526,1.485633999,1.491099008,1.433007954,1.491606349,1.487553301,1.438891667,1.395791458
527,1.486406338,1.491099008,1.433007954,1.491606349,1.487553301,1.438891667,1.395791458
528,1.488034886,1.491099008,1.433007954,1.491606349,1.487553301,1.438891667,1.395791458
529,1.488034886,1.491099008,1.433007954,1.491606349,1.489224388,1.438891667,1.395791458
530,1.48930672,1.491099008,1.433007954,1.491606349,1.489224388,1.438891667,1.395791458
531,1.48930672,1.491099008,1.433007954,1.491606349,1.490815075,1.438891667,1.395791458
532,1.490663451,1.491099008,1.433007954,1.491606349,1.490815075,1.438891667,1.395791458
533,1.492151061,1.491099008,1.433007954,1.491606349,1.490815075,1.438891667,1.395791458
534,1.492151061,1.491099008,1.433007954,1.491606349,1.492588641,1.438891667,1.395791458
535,1.492151061,1.522646339,1.433007954,1.491606349,1.492588641,1.438891667,1.395791458
536,1.492151061,1.522646339,1.433007954,1.491753157,1.492588641,1.438891667,1.395791458
537,1.492151061,1.522646339,1.433007954,1.490085926,1.492588641,1.438891667,1.395791458
538,1.492151061,1.522646339,1.433007954,1.490863514,1.492588641,1.438891667,1.395791458
539,1.492151061,1.522646339,1.433007954,1.492634903,1.492588641,1.438891667,1.395791458
540,1.49337405,1.522646339,1.433007954,1.492634903,1.492588641,1.438891667,1.395791458
541,1.49337405,1.522646339,1.433007954,1.492634903,1.494117919,1.438891667,1.395791458
542,1.49337405,1.522646339,1.433007954,1.494094036,1.494117919,1.438891667,1.395791458
543,1.49468544,1.522646339,1.433007954,1.494094036,1.494117919,1.438891667,1.395791458
544,1.49468544,1.522646339,1.433007954,1.490504207,1.494117919,1.438891667,1.395791458
545,1.49468544,1.522646339,1.433007954,1.485701776,1.494117919,1.438891667,1.395791458
546,1.49468544,1.522646339,1.433007954,1.481817489,1.494117919,1.438891667,1.395791458
547,1.49468544,1.522646339,1.433007954,1.47812323,1.494117919,1.438891667,1.395791458
548,1.49468544,1.522646339,1.433007954,1.47931829,1.494117919,1.438891667,1.395791458
549,1.49468544,1.522646339,1.433007954,1.473980709,1.494117919,1.438891667,1.395791458
550,1.49468544,1.522646339,1.433007954,1.47484469,1.494117919,1.438891667,1.395791458
551,1.49468544,1.522646339,1.433007954,1.472031296,1.494117919,1.438891667,1.395791458
552,1.49468544,1.522646339,1.433007954,1.473523519,1.494117919,1.438891667,1.395791458
553,1.49468544,1.522646339,1.433007954,1.468064968,1.494117919,1.438891667,1.395791458
554,1.49468544,1.522646339,1.433007954,1.473663483,1.494117919,1.438891667,1.395791458
555,1.49468544,1.522646339,1.433007954,1.474448024,1.494117919,1.438891667,1.395791458
556,1.49468544,1.522646339,1.433007954,1.472166323,1.494117919,1.438891667,1.395791458
557,1.49468544,1.522646339,1.433007954,1.471794623,1.494117919,1.438891667,1.395791458
558,1.49468544,1.522646339,1.433007954,1.471128813,1.494117919,1.438891667,1.395791458
559,1.49468544,1.522646339,1.433007954,1.471776753,1.494117919,1.438891667,1.395791458
560,1.49468544,1.522646339,1.433007954,1.466971826,1.494117919,1.438891667,1.395791458
561,1.49468544,1.522646339,1.433007954,1.461651223,1.494117919,1.438891667,1.395791458
562,1.49468544,1.522646339,1.433007954,1.46224723,1.494117919,1.438891667,1.395791458
563,1.49468544,1.522646339,1.433007954,1.456787506,1.494117919,1.438891667,1.395791458
564,1.49468544,1.522646339,1.433007954,1.457243509,1.494117919,1.438891667,1.395791458
565,1.49468544,1.522646339,1.433007954,1.454227528,1.494117919,1.438891667,1.395791458
566,1.49468544,1.522646339,1.433007954,1.454416487,1.494117919,1.438891667,1.395791458
567,1.49468544,1.522646339,1.433007954,1.454222437,1.494117919,1.438891667,1.395791458
568,1.49468544,1.522646339,1.433007954,1.45662215,1.494117919,1.438891667,1.395791458
569,1.49468544,1.522646339,1.433007954,1.458073379,1.494117919,1.438891667,1.395791458
570,1.49468544,1.522646339,1.433007954,1.458146497,1.494117919,1.438891667,1.395791458
571,1.49468544,1.522646339,1.433007954,1.45280934,1.494117919,1.438891667,1.395791458
572,1.49468544,1.522646339,1.433007954,1.447998667,1.494117919,1.438891667,1.395791458
573,1.49468544,1.522646339,1.433007954,1.442441548,1.494117919,1.438891667,1.395791458
574,1.49468544,1.522646339,1.433007954,1.438552888,1.494117919,1.438891667,1.395791458
575,1.49468544,1.522646339,1.433007954,1.438660893,1.494117919,1.438891667,1.395791458
576,1.49468544,1.522646339,1.433007954,1.437228504,1.494117919,1.438891667,1.395791458
577,1.49468544,1.522646339,1.433007954,1.437376778,1.494117919,1.438891667,1.395791458
578,1.49468544,1.522646339,1.433007954,1.43731305,1.494117919,1.438891667,1.395791458
579,1.49468544,1.522646339,1.433007954,1.434702677,1.494117919,1.438891667,1.395791458
580,1.49468544,1.522646339,1.433007954,1.432386954,1.494117919,1.438891667,1.395791458
581,1.49468544,1.522646339,1.433007954,1.429052383,1.494117919,1.438891667,1.395791458
582,1.49468544,1.522646339,1.433007954,1.427548082,1.494117919,1.438891667,1.395791458
583,1.49468544,1.522646339,1.433007954,1.427548082,1.495812123,1.438891667,1.395791458
584,1.496146719,1.522646339,1.433007954,1.427548082,1.495812123,1.438891667,1.395791458
585,1.496146719,1.522646339,1.433007954,1.427548082,1.497267402,1.438891667,1.395791458
586,1.497434608,1.522646339,1.433007954,1.427548082,1.497267402,1.438891667,1.395791458
587,1.497434608,1.522646339,1.433007954,1.427548082,1.498423056,1.438891667,1.395791458
588,1.498446433,1.522646339,1.433007954,1.427548082,1.498423056,1.438891667,1.395791458
589,1.498446433,1.522646339,1.433007954,1.427548082,1.500189012,1.438891667,1.395791458
590,1.499690532,1.522646339,1.433007954,1.427548082,1.500189012,1.438891667,1.395791458
591,1.50092351,1.522646339,1.433007954,1.427548082,1.500189012,1.438891667,1.395791458
592,1.50092351,1.522646339,1.433007954,1.427548082,1.501837512,1.438891667,1.395791458
593,1.502097129,1.522646339,1.433007954,1.427548082,1.501837512,1.438891667,1.395791458
594,1.502097129,1.522646339,1.433007954,1.427548082,1.500902563,1.438891667,1.395791458
595,1.502097129,1.522646339,1.433007954,1.427548082,1.502526144,1.438891667,1.395791458
596,1.501626625,1.522646339,1.433007954,1.427548082,1.502526144,1.438891667,1.395791458
597,1.500179386,1.522646339,1.433007954,1.427548082,1.502526144,1.438891667,1.395791458
598,1.500974673,1.522646339,1.433007954,1.427548082,1.502526144,1.438891667,1.395791458
599,1.502143988,1.522646339,1.433007954,1.427548082,1.502526144,1.438891667,1.395791458
600,1.505806038,1.522646339,1.433007954,1.427548082,1.502526144,1.438891667,1.395791458
